Device Name,Device ID,Positioning Type,Speed,Alert Starting Time,Alert Ending Time,Alert Duration,Alert Type,Coordinates,SUMMARY,Source_File,Speed_kmh,Duration_seconds,Hour,DayOfWeek,Longitude,Latitude
KDV 176A - Probox,2.91079E+11,GPS,41 km/h,5/9/2026 16:42,5/9/2026 16:43,21 s,Seatbelt Detection,36.876113/-1.340567,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,41,21,16,Saturday,36.876113,-1.340567
KDV 176A - Probox,2.91079E+11,GPS,53 km/h,5/8/2026 22:20,5/8/2026 22:20,21 s,Seatbelt Detection,36.922959/-1.375013,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,53,21,22,Friday,36.922959,-1.375013
KDV 176A - Probox,2.91079E+11,GPS,91 km/h,5/8/2026 17:57,5/8/2026 17:57,21 s,Seatbelt Detection,37.03247/-1.474132,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,91,21,17,Friday,37.03247,-1.474132
KDV 176A - Probox,2.91079E+11,GPS,91 km/h,5/8/2026 12:22,5/8/2026 12:23,21 s,Seatbelt Detection,36.982056/-1.440515,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,91,21,12,Friday,36.982056,-1.440515
KDV 176A - Probox,2.91079E+11,GPS,87 km/h,5/8/2026 12:21,5/8/2026 12:21,21 s,Seatbelt Detection,36.967075/-1.433042,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,87,21,12,Friday,36.967075,-1.433042
KDV 176A - Probox,2.91079E+11,GPS,54 km/h,5/7/2026 21:56,5/7/2026 21:56,21 s,Seatbelt Detection,36.901577/-1.345657,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,54,21,21,Thursday,36.901577,-1.345657
KDV 176A - Probox,2.91079E+11,GPS,61 km/h,5/7/2026 21:50,5/7/2026 21:51,21 s,Seatbelt Detection,36.934099/-1.386356,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,61,21,21,Thursday,36.934099,-1.386356
KDV 176A - Probox,2.91079E+11,GPS,32 km/h,5/7/2026 21:40,5/7/2026 21:41,21 s,Seatbelt Detection,36.968402/-1.443633,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,32,21,21,Thursday,36.968402,-1.443633
KDV 176A - Probox,2.91079E+11,GPS,39 km/h,5/7/2026 21:37,5/7/2026 21:37,21 s,Fatigue Warning,36.965281/-1.458565,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,39,21,21,Thursday,36.965281,-1.458565
KDV 176A - Probox,2.91079E+11,GPS,47 km/h,5/7/2026 15:57,5/7/2026 15:58,21 s,Seatbelt Detection,36.915672/-1.37321,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,47,21,15,Thursday,36.915672,-1.37321
KDV 176A - Probox,2.91079E+11,GPS,75 km/h,5/7/2026 14:54,5/7/2026 14:54,21 s,High-Speed Warning,36.860099/-1.33111,Within Limit,KDV 176A - 04.05.2026-10.05.2026.xlsx,75,21,14,Thursday,36.860099,-1.33111
KDV 176A - Probox,2.91079E+11,GPS,38 km/h,5/7/2026 13:31,5/7/2026 13:31,21 s,Seatbelt Detection,36.836219/-1.272067,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,38,21,13,Thursday,36.836219,-1.272067
KDV 176A - Probox,2.91079E+11,GPS,45 km/h,5/6/2026 22:54,5/6/2026 22:54,21 s,Fatigue Warning,36.831349/-1.314901,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,45,21,22,Wednesday,36.831349,-1.314901
KDV 176A - Probox,2.91079E+11,GPS,75 km/h,5/6/2026 16:32,5/6/2026 16:32,21 s,High-Speed Warning,36.880265/-1.267369,Within Limit,KDV 176A - 04.05.2026-10.05.2026.xlsx,75,21,16,Wednesday,36.880265,-1.267369
KDV 176A - Probox,2.91079E+11,GPS,73 km/h,5/5/2026 12:24,5/5/2026 12:24,21 s,Phone Calling,37.177163/-1.285381,Valid - Hands free,KDV 176A - 04.05.2026-10.05.2026.xlsx,73,21,12,Tuesday,37.177163,-1.285381
KDV 176A - Probox,2.91079E+11,GPS,76 km/h,5/5/2026 4:06,5/5/2026 4:06,21 s,High-Speed Warning,37.329204/-1.304205,Within Limit,KDV 176A - 04.05.2026-10.05.2026.xlsx,76,21,4,Tuesday,37.329204,-1.304205
KDV 176A - Probox,2.91079E+11,GPS,48 km/h,5/5/2026 3:51,5/5/2026 3:52,21 s,Seatbelt Detection,37.339021/-1.350843,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,48,21,3,Tuesday,37.339021,-1.350843
KDV 176A - Probox,2.91079E+11,GPS,90 km/h,5/5/2026 2:39,5/5/2026 2:39,21 s,Seatbelt Detection,37.292916/-1.272208,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,90,21,2,Tuesday,37.292916,-1.272208
KDV 176A - Probox,2.91079E+11,GPS,48 km/h,5/5/2026 2:38,5/5/2026 2:38,21 s,Seatbelt Detection,37.284374/-1.27789,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,48,21,2,Tuesday,37.284374,-1.27789
KDV 176A - Probox,2.91079E+11,GPS,75 km/h,5/5/2026 2:12,5/5/2026 2:12,21 s,High-Speed Warning,37.0017/-1.274217,Within Limit,KDV 176A - 04.05.2026-10.05.2026.xlsx,75,21,2,Tuesday,37.0017,-1.274217
KDV 834X - Isuzu D/Max,2.91072E+11,GPS,47 km/h,5/7/2026 11:26,5/7/2026 11:26,21 s,Seatbelt Detection,36.864445/-1.31871,Invalid,KDX 834X - 04.05.2026-10.05.2026.xlsx,47,21,11,Thursday,36.864445,-1.31871
KDV 834X - Isuzu D/Max,2.91072E+11,GPS,41 km/h,5/5/2026 16:44,5/5/2026 16:45,21 s,Seatbelt Detection,36.769567/-1.260577,Invalid,KDX 834X - 04.05.2026-10.05.2026.xlsx,41,21,16,Tuesday,36.769567,-1.260577
KDV 834X - Isuzu D/Max,2.91072E+11,GPS,48 km/h,5/5/2026 12:23,5/5/2026 12:24,21 s,Seatbelt Detection,36.836433/-0.106646,Invalid,KDX 834X - 04.05.2026-10.05.2026.xlsx,48,21,12,Tuesday,36.836433,-0.106646
KDV 834X - Isuzu D/Max,2.91072E+11,GPS,57 km/h,5/5/2026 9:23,5/5/2026 9:23,21 s,Seatbelt Detection,36.384515/0.039485,Invalid,KDX 834X - 04.05.2026-10.05.2026.xlsx,57,21,9,Tuesday,36.384515,0.039485
KDV 834X - Isuzu D/Max,2.91072E+11,GPS,30 km/h,5/4/2026 14:46,5/4/2026 14:46,21 s,Seatbelt Detection,35.938208/-0.245426,Invalid,KDX 834X - 04.05.2026-10.05.2026.xlsx,30,21,14,Monday,35.938208,-0.245426
KDD 804D - Probox,2.91072E+11,GPS,95 km/h,5/10/2026 8:15,5/10/2026 8:37,22 min 13 s,High-Speed Warning,36.880518/-1.269123,Within limit,KDD 804D - 04.05.2026-10.05.2026.xlsx,95,1333,8,Sunday,36.880518,-1.269123
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,58 km/h,5/10/2026 11:46,5/10/2026 11:47,22 s,Seatbelt Detection,34.960895/-0.248182,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,58,22,11,Sunday,34.960895,-0.248182
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,39 km/h,5/10/2026 11:30,5/10/2026 11:31,22 s,Seatbelt Detection,34.92641/-0.173398,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,39,22,11,Sunday,34.92641,-0.173398
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,35 km/h,5/10/2026 10:50,5/10/2026 10:51,22 s,Seatbelt Detection,34.743439/-0.080826,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,35,22,10,Sunday,34.743439,-0.080826
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,39 km/h,5/9/2026 16:40,5/9/2026 16:40,22 s,Seatbelt Detection,34.739647/-0.079389,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,39,22,16,Saturday,34.739647,-0.079389
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,33 km/h,5/9/2026 16:24,5/9/2026 16:24,22 s,Seatbelt Detection,34.787721/-0.116873,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,33,22,16,Saturday,34.787721,-0.116873
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,45 km/h,5/9/2026 15:45,5/9/2026 15:46,22 s,Smoking Detection,34.893511/-0.168768,Use of toothpick,KCG 864S -  04.05.2026-10.05.2026.xlsx,45,22,15,Saturday,34.893511,-0.168768
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,61 km/h,5/9/2026 15:00,5/9/2026 15:01,22 s,Seatbelt Detection,35.022844/-0.14773,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,61,22,15,Saturday,35.022844,-0.14773
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,64 km/h,5/9/2026 14:57,5/9/2026 14:57,22 s,Seatbelt Detection,35.053761/-0.152152,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,64,22,14,Saturday,35.053761,-0.152152
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,41 km/h,5/9/2026 13:14,5/9/2026 13:14,22 s,Seatbelt Detection,35.442583/-0.191945,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,41,22,13,Saturday,35.442583,-0.191945
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,35 km/h,5/9/2026 12:21,5/9/2026 12:22,22 s,Smoking Detection,35.698868/-0.163571,Use of toothpick,KCG 864S -  04.05.2026-10.05.2026.xlsx,35,22,12,Saturday,35.698868,-0.163571
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,50 km/h,5/9/2026 12:04,5/9/2026 12:04,22 s,Seatbelt Detection,35.743739/-0.220012,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,50,22,12,Saturday,35.743739,-0.220012
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,30 km/h,5/9/2026 11:15,5/9/2026 11:16,22 s,Seatbelt Detection,35.842334/-0.202637,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,30,22,11,Saturday,35.842334,-0.202637
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,64 km/h,5/9/2026 8:09,5/9/2026 8:09,22 s,Seatbelt Detection,35.89643/-0.229452,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,64,22,8,Saturday,35.89643,-0.229452
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,52 km/h,5/8/2026 18:32,5/8/2026 18:33,22 s,Seatbelt Detection,36.347524/-0.550505,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,52,22,18,Friday,36.347524,-0.550505
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,44 km/h,5/8/2026 18:21,5/8/2026 18:21,22 s,Seatbelt Detection,36.372555/-0.587252,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,44,22,18,Friday,36.372555,-0.587252
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,62 km/h,5/8/2026 17:26,5/8/2026 17:26,22 s,Seatbelt Detection,36.570134/-0.87942,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,62,22,17,Friday,36.570134,-0.87942
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,59 km/h,5/8/2026 17:25,5/8/2026 17:26,22 s,Seatbelt Detection,36.575032/-0.882211,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,59,22,17,Friday,36.575032,-0.882211
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,62 km/h,5/8/2026 14:39,5/8/2026 14:40,22 s,Seatbelt Detection,36.738635/-1.323405,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,62,22,14,Friday,36.738635,-1.323405
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,46 km/h,5/4/2026 18:40,5/4/2026 18:40,22 s,Seatbelt Detection,36.842042/-1.327543,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,46,22,18,Monday,36.842042,-1.327543
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,66 km/h,5/4/2026 18:33,5/4/2026 18:33,22 s,Seatbelt Detection,36.776151/-1.317494,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,66,22,18,Monday,36.776151,-1.317494
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,71 km/h,5/4/2026 18:32,5/4/2026 18:32,22 s,Seatbelt Detection,36.769883/-1.319377,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,71,22,18,Monday,36.769883,-1.319377
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,60 km/h,5/4/2026 18:27,5/4/2026 18:27,22 s,Seatbelt Detection,36.72801/-1.309616,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,60,22,18,Monday,36.72801,-1.309616
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,59 km/h,5/4/2026 18:27,5/4/2026 18:27,22 s,Seatbelt Detection,36.72502/-1.307687,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,59,22,18,Monday,36.72502,-1.307687
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,55 km/h,5/4/2026 18:25,5/4/2026 18:25,22 s,Seatbelt Detection,36.707241/-1.3038,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,55,22,18,Monday,36.707241,-1.3038
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,68 km/h,5/4/2026 18:22,5/4/2026 18:23,22 s,Seatbelt Detection,36.689204/-1.295322,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,68,22,18,Monday,36.689204,-1.295322
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,63 km/h,5/4/2026 18:21,5/4/2026 18:21,22 s,Seatbelt Detection,36.680034/-1.285937,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,63,22,18,Monday,36.680034,-1.285937
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,68 km/h,5/4/2026 18:16,5/4/2026 18:17,22 s,Seatbelt Detection,36.66476/-1.247705,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,68,22,18,Monday,36.66476,-1.247705
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,66 km/h,5/4/2026 18:09,5/4/2026 18:09,22 s,Seatbelt Detection,36.649509/-1.190896,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,66,22,18,Monday,36.649509,-1.190896
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,57 km/h,5/4/2026 17:52,5/4/2026 17:52,22 s,Seatbelt Detection,36.623799/-1.120489,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,57,22,17,Monday,36.623799,-1.120489
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,68 km/h,5/4/2026 17:00,5/4/2026 17:00,22 s,Seatbelt Detection,36.41447/-1.032828,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,68,22,17,Monday,36.41447,-1.032828
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,72 km/h,5/4/2026 16:47,5/4/2026 16:48,22 s,Seatbelt Detection,36.318164/-1.064778,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,72,22,16,Monday,36.318164,-1.064778
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,73 km/h,5/4/2026 16:46,5/4/2026 16:46,22 s,Seatbelt Detection,36.306836/-1.075692,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,73,22,16,Monday,36.306836,-1.075692
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,67 km/h,5/4/2026 16:41,5/4/2026 16:42,22 s,Seatbelt Detection,36.266639/-1.101585,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,67,22,16,Monday,36.266639,-1.101585
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,69 km/h,5/4/2026 16:36,5/4/2026 16:36,22 s,Seatbelt Detection,36.217242/-1.104566,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,69,22,16,Monday,36.217242,-1.104566
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,55 km/h,5/4/2026 16:25,5/4/2026 16:25,22 s,Seatbelt Detection,36.120547/-1.092806,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,55,22,16,Monday,36.120547,-1.092806
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,47 km/h,5/4/2026 16:22,5/4/2026 16:22,22 s,Seatbelt Detection,36.107315/-1.092209,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,47,22,16,Monday,36.107315,-1.092209
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,26 km/h,5/4/2026 16:18,5/4/2026 16:19,22 s,Seatbelt Detection,36.085426/-1.09623,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,26,22,16,Monday,36.085426,-1.09623
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,32 km/h,5/4/2026 15:46,5/4/2026 15:46,22 s,Seatbelt Detection,35.885316/-1.090961,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,32,22,15,Monday,35.885316,-1.090961
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,35 km/h,5/4/2026 15:46,5/4/2026 15:46,22 s,Seatbelt Detection,35.883647/-1.090529,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,35,22,15,Monday,35.883647,-1.090529
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,66 km/h,5/4/2026 14:25,5/4/2026 14:26,22 s,Seatbelt Detection,35.820795/-1.088639,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,66,22,14,Monday,35.820795,-1.088639
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,66 km/h,5/4/2026 14:25,5/4/2026 14:25,22 s,Seatbelt Detection,35.81786/-1.086703,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,66,22,14,Monday,35.81786,-1.086703
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,66 km/h,5/4/2026 14:25,5/4/2026 14:25,22 s,Seatbelt Detection,35.814972/-1.084806,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,66,22,14,Monday,35.814972,-1.084806
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,49 km/h,5/4/2026 14:19,5/4/2026 14:19,22 s,Seatbelt Detection,35.76146/-1.069097,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,49,22,14,Monday,35.76146,-1.069097
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,66 km/h,5/4/2026 14:08,5/4/2026 14:08,22 s,Seatbelt Detection,35.723888/-1.043984,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,66,22,14,Monday,35.723888,-1.043984
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,67 km/h,5/4/2026 14:06,5/4/2026 14:07,22 s,Seatbelt Detection,35.712622/-1.0367,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,67,22,14,Monday,35.712622,-1.0367
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,68 km/h,5/4/2026 14:03,5/4/2026 14:03,22 s,Seatbelt Detection,35.681865/-1.022893,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,68,22,14,Monday,35.681865,-1.022893
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,69 km/h,5/4/2026 13:52,5/4/2026 13:52,22 s,Seatbelt Detection,35.591317/-0.993334,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,69,22,13,Monday,35.591317,-0.993334
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,62 km/h,5/4/2026 13:51,5/4/2026 13:51,22 s,Seatbelt Detection,35.577756/-0.991077,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,62,22,13,Monday,35.577756,-0.991077
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,64 km/h,5/4/2026 13:46,5/4/2026 13:46,22 s,Seatbelt Detection,35.531699/-0.981467,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,64,22,13,Monday,35.531699,-0.981467
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,58 km/h,5/4/2026 13:42,5/4/2026 13:43,22 s,Seatbelt Detection,35.501492/-0.973725,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,58,22,13,Monday,35.501492,-0.973725
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,51 km/h,5/4/2026 13:34,5/4/2026 13:34,22 s,Seatbelt Detection,35.439844/-0.959716,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,51,22,13,Monday,35.439844,-0.959716
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,55 km/h,5/4/2026 12:38,5/4/2026 12:38,22 s,Seatbelt Detection,35.411809/-0.906271,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,55,22,12,Monday,35.411809,-0.906271
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,58 km/h,5/4/2026 12:36,5/4/2026 12:36,22 s,Seatbelt Detection,35.40196/-0.891551,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,58,22,12,Monday,35.40196,-0.891551
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,59 km/h,5/4/2026 11:31,5/4/2026 11:32,22 s,Seatbelt Detection,35.34786/-0.792816,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,59,22,11,Monday,35.34786,-0.792816
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,69 km/h,5/4/2026 11:31,5/4/2026 11:31,22 s,Seatbelt Detection,35.345797/-0.788991,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,69,22,11,Monday,35.345797,-0.788991
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,32 km/h,5/4/2026 11:29,5/4/2026 11:29,22 s,Seatbelt Detection,35.341751/-0.7802,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,32,22,11,Monday,35.341751,-0.7802
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,63 km/h,5/4/2026 11:27,5/4/2026 11:27,22 s,Seatbelt Detection,35.333097/-0.778992,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,63,22,11,Monday,35.333097,-0.778992
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,63 km/h,5/4/2026 11:25,5/4/2026 11:25,22 s,Seatbelt Detection,35.316281/-0.783961,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,63,22,11,Monday,35.316281,-0.783961
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,46 km/h,5/4/2026 9:30,5/4/2026 9:30,22 s,Seatbelt Detection,35.113217/-0.687046,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,46,22,9,Monday,35.113217,-0.687046
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,48 km/h,5/4/2026 9:29,5/4/2026 9:29,22 s,Seatbelt Detection,35.109245/-0.686859,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,48,22,9,Monday,35.109245,-0.686859
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,71 km/h,5/4/2026 9:21,5/4/2026 9:22,22 s,Seatbelt Detection,35.062826/-0.69591,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,71,22,9,Monday,35.062826,-0.69591
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,64 km/h,5/4/2026 9:07,5/4/2026 9:07,22 s,Seatbelt Detection,34.961308/-0.776215,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,64,22,9,Monday,34.961308,-0.776215
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,61 km/h,5/4/2026 8:51,5/4/2026 8:51,22 s,Seatbelt Detection,34.871481/-0.744499,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,61,22,8,Monday,34.871481,-0.744499
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,67 km/h,5/4/2026 8:39,5/4/2026 8:39,22 s,Seatbelt Detection,34.812595/-0.704751,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,67,22,8,Monday,34.812595,-0.704751
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,36 km/h,5/4/2026 8:36,5/4/2026 8:36,22 s,Seatbelt Detection,34.79537/-0.700697,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,36,22,8,Monday,34.79537,-0.700697
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,44 km/h,5/4/2026 8:24,5/4/2026 8:25,22 s,Seatbelt Detection,34.771285/-0.665857,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,44,22,8,Monday,34.771285,-0.665857
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,42 km/h,5/4/2026 8:13,5/4/2026 8:14,22 s,Seatbelt Detection,34.742688/-0.661024,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,42,22,8,Monday,34.742688,-0.661024
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,52 km/h,5/4/2026 7:56,5/4/2026 7:56,22 s,Seatbelt Detection,34.655249/-0.636923,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,52,22,7,Monday,34.655249,-0.636923
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,53 km/h,5/4/2026 7:47,5/4/2026 7:48,22 s,Seatbelt Detection,34.595569/-0.60446,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,53,22,7,Monday,34.595569,-0.60446
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,36 km/h,5/4/2026 7:46,5/4/2026 7:47,22 s,Seatbelt Detection,34.590516/-0.601974,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,36,22,7,Monday,34.590516,-0.601974
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,52 km/h,5/4/2026 7:44,5/4/2026 7:44,22 s,Seatbelt Detection,34.579966/-0.598742,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,52,22,7,Monday,34.579966,-0.598742
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,49 km/h,5/4/2026 7:40,5/4/2026 7:40,22 s,Seatbelt Detection,34.554088/-0.599237,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,49,22,7,Monday,34.554088,-0.599237
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,42 km/h,5/4/2026 7:34,5/4/2026 7:35,22 s,Seatbelt Detection,34.514666/-0.607477,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,42,22,7,Monday,34.514666,-0.607477
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,32 km/h,5/4/2026 7:34,5/4/2026 7:34,22 s,Seatbelt Detection,34.513564/-0.608639,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,32,22,7,Monday,34.513564,-0.608639
KCV 947X - Probox,2.91073E+11,GPS,21 km/h,5/10/2026 16:44,5/10/2026 16:45,22 s,Seatbelt Detection,36.837324/-1.26431,Invalid,KCV 947X - 04.05.2026-10.05.2026.xlsx,21,22,16,Sunday,36.837324,-1.26431
KCV 947X - Probox,2.91073E+11,GPS,44 km/h,5/9/2026 23:46,5/9/2026 23:46,22 s,Seatbelt Detection,36.769526/-1.260358,Invalid,KCV 947X - 04.05.2026-10.05.2026.xlsx,44,22,23,Saturday,36.769526,-1.260358
KCV 947X - Probox,2.91073E+11,GPS,91 km/h,5/9/2026 23:41,5/9/2026 23:41,22 s,Seatbelt Detection,36.725459/-1.261324,Invalid,KCV 947X - 04.05.2026-10.05.2026.xlsx,91,22,23,Saturday,36.725459,-1.261324
